ct,spcd,statecd,unitcd,countycd,plot,invyr
22,241,23,2,3,284,2014
14,12,23,2,3,290,2015
47,12,23,2,3,299,2014
16,94,23,2,3,299,2014
15,71,23,2,3,301,2015
10,95,23,2,3,301,2015
45,241,23,2,3,301,2015
7,316,23,2,3,308,2014
8,371,23,2,3,308,2014
27,12,23,2,3,311,2014
28,12,23,2,3,313,2015
25,97,23,2,3,313,2015
21,12,23,2,3,324,2015
35,746,23,2,3,324,2015
35,531,23,2,3,331,2016
84,12,23,2,3,339,2016
11,746,23,2,3,339,2016
10,375,23,2,3,343,2015
45,12,23,2,3,347,2015
8,316,23,2,3,347,2015
18,12,23,2,3,349,2016
6,316,23,2,3,349,2016
23,12,23,2,3,362,2015
23,316,23,2,3,362,2015
31,12,23,2,3,368,2014
26,12,23,2,3,406,2014
14,316,23,2,3,406,2014
25,12,23,2,3,408,2016
5,318,23,2,3,411,2014
11,371,23,2,3,411,2014
16,746,23,2,3,418,2016
42,12,23,2,3,424,2015
8,316,23,2,3,424,2015
34,12,23,2,3,435,2016
17,241,23,2,3,435,2016
13,316,23,2,3,436,2015
64,12,23,2,3,439,2014
8,97,23,2,3,439,2014
10,12,23,2,3,453,2016
8,94,23,2,3,453,2016
21,241,23,2,3,453,2016
36,12,23,2,3,454,2015
13,318,23,2,3,459,2016
13,531,23,2,3,459,2016
6,261,23,2,3,462,2015
22,531,23,2,3,465,2014
40,241,23,2,3,483,2016
55,12,23,2,3,490,2016
13,375,23,2,3,490,2016
10,97,23,2,3,500,2014
6,371,23,2,3,500,2014
10,531,23,2,3,500,2014
50,12,23,2,3,506,2014
14,97,23,2,3,506,2014
18,375,23,2,3,506,2014
12,95,23,2,3,512,2016
5,12,23,2,3,524,2014
17,531,23,2,3,530,2015
6,371,23,2,3,557,2015
8,531,23,2,3,557,2015
11,97,23,2,3,563,2015
70,241,23,2,3,563,2015
23,241,23,2,3,567,2014
20,12,23,2,3,575,2014
15,316,23,2,3,575,2014
27,12,23,2,3,576,2016
17,97,23,2,3,581,2015
8,531,23,2,3,591,2015
66,12,23,2,3,595,2015
7,375,23,2,3,595,2015
35,241,23,2,3,596,2016
11,531,23,2,3,597,2015
21,12,23,2,3,603,2016
26,12,23,2,3,606,2016
13,12,23,2,3,607,2015
10,375,23,2,3,607,2015
16,318,23,2,3,611,2014
12,371,23,2,3,611,2014
28,12,23,2,3,636,2014
17,12,23,2,3,646,2016
10,316,23,2,3,646,2016
21,12,23,2,3,647,2016
60,12,23,2,3,655,2014
23,97,23,2,3,655,2014
5,316,23,2,3,655,2014
6,371,23,2,3,666,2014
29,12,23,2,3,670,2016
30,241,23,2,3,670,2016
19,241,23,2,3,683,2015
50,12,23,2,3,684,2014
9,316,23,2,3,684,2014
45,12,23,2,3,691,2016
37,97,23,2,3,691,2016
37,12,23,2,3,702,2014
12,94,23,2,3,702,2014
8,371,23,2,3,705,2016
27,12,23,2,3,709,2016
42,12,23,2,3,722,2014
12,94,23,2,3,722,2014
29,12,23,2,3,729,2016
31,12,23,2,3,737,2016
11,371,23,2,3,737,2016
28,318,23,2,3,746,2014
10,531,23,2,3,746,2014
15,261,23,2,3,764,2014
41,12,23,2,3,772,2015
22,12,23,2,3,780,2014
12,316,23,2,3,780,2014
7,375,23,2,3,780,2014
39,12,23,2,3,785,2016
44,12,23,2,3,802,2016
11,375,23,2,3,802,2016
7,318,23,2,3,803,2014
41,12,23,2,3,808,2014
26,97,23,2,3,808,2014
12,12,23,2,3,826,2016
16,318,23,2,3,850,2015
39,12,23,2,3,855,2016
36,12,23,2,3,861,2014
8,94,23,2,3,877,2014
14,375,23,2,3,879,2016
7,316,23,2,3,883,2016
14,12,23,2,3,885,2016
40,241,23,2,3,885,2016
5,316,23,2,3,892,2016
15,12,23,2,3,897,2015
54,12,23,2,3,906,2014
26,12,23,2,3,920,2015
55,95,23,2,3,924,2016
18,371,23,2,3,930,2014
34,316,23,2,3,937,2014
7,371,23,2,3,937,2014
63,12,23,2,3,941,2016
8,12,23,2,3,958,2006
11,318,23,2,3,977,2014
13,261,23,2,3,984,2014
32,125,23,2,3,999,2015
16,12,23,2,3,1010,2015
44,12,23,2,3,1029,2015
4,94,23,2,3,1029,2015
50,12,23,2,3,1034,2016
33,375,23,2,3,1034,2016
11,12,23,2,3,1067,2016
32,94,23,2,3,1073,2014
13,371,23,2,3,1074,2014
52,12,23,2,3,1084,2015
6,375,23,2,3,1084,2015
17,97,23,2,3,1086,2014
25,12,23,2,3,1093,2016
12,316,23,2,3,1096,2016
11,531,23,2,3,1096,2016
18,318,23,2,3,1097,2014
10,531,23,2,3,1097,2014
42,12,23,2,3,1110,2015
10,12,23,2,3,1117,2014
27,241,23,2,3,1117,2014
9,97,23,2,3,1122,2016
13,316,23,2,3,1126,2015
23,95,23,2,3,1134,2016
9,318,23,2,3,1139,2015
5,318,23,2,3,1143,2015
35,95,23,2,3,1148,2016
16,12,23,2,3,1151,2014
7,97,23,2,3,1151,2014
13,12,23,2,3,1162,2015
8,371,23,2,3,1166,2016
9,531,23,2,3,1167,2014
27,318,23,2,3,1169,2016
11,531,23,2,3,1171,2016
17,12,23,2,3,1173,2014
17,241,23,2,3,1173,2014
12,316,23,2,3,1173,2014
7,371,23,2,3,1173,2014
39,12,23,2,3,1177,2014
19,97,23,2,3,1177,2014
10,129,23,2,3,1177,2014
50,12,23,2,3,1181,2016
9,97,23,2,3,1181,2016
77,12,23,2,3,1185,2015
16,97,23,2,3,1185,2015
26,12,23,2,3,1194,2015
39,12,23,2,3,1199,2014
7,746,23,2,3,1199,2014
18,12,23,2,3,1208,2015
39,95,23,2,3,1224,2015
4,129,23,2,3,1224,2015
10,12,23,2,3,1230,2014
39,95,23,2,3,1230,2014
14,371,23,2,3,1239,2016
13,375,23,2,3,1239,2016
59,241,23,2,3,1242,2015
6,318,23,2,3,1248,2014
6,12,23,2,3,1250,2016
35,97,23,2,3,1250,2016
16,129,23,2,3,1250,2016
12,379,23,2,3,1250,2016
5,371,23,2,3,1255,2014
28,12,23,2,3,1259,2015
33,97,23,2,3,1259,2015
13,129,23,2,3,1259,2015
9,12,23,2,3,1273,2014
17,318,23,2,3,1280,2014
63,12,23,2,3,1282,2014
21,12,23,2,3,1289,2015
29,375,23,2,3,1289,2015
65,12,23,2,3,1306,2015
13,12,23,2,3,1317,2015
26,12,23,2,3,1322,2015
11,12,23,2,3,1324,2015
10,97,23,2,3,1324,2015
6,371,23,2,3,1324,2015
14,12,23,2,3,1328,2014
20,241,23,2,3,1328,2014
25,741,23,2,3,1344,2015
29,95,23,2,3,1345,2014
12,12,23,2,3,1361,2014
42,241,23,2,3,1361,2014
27,12,23,2,3,1362,2015
19,97,23,2,3,1362,2015
32,12,23,2,3,1368,2016
9,371,23,2,3,1368,2016
30,316,23,2,3,1379,2015
114,241,23,2,3,1380,2016
42,12,23,2,3,1392,2016
8,371,23,2,3,1393,2016
22,318,23,2,3,1404,2016
32,12,23,2,3,1412,2015
77,12,23,2,3,1418,2016
11,97,23,2,3,1418,2016
35,12,23,2,3,1419,2015
16,12,23,2,3,1423,2015
12,12,23,2,3,1427,2014
30,241,23,2,3,1427,2014
69,241,23,2,3,1428,2015
10,261,23,2,3,1429,2015
49,12,23,2,3,1436,2015
13,97,23,2,3,1436,2015
39,12,23,2,3,1442,2016
11,375,23,2,3,1442,2016
11,316,23,2,3,1446,2014
22,318,23,2,3,1451,2015
11,12,23,2,3,1458,2014
25,241,23,2,3,1458,2014
18,12,23,2,3,1463,2016
47,241,23,2,3,1463,2016
9,371,23,2,3,1464,2014
7,531,23,2,3,1467,2014
52,12,23,2,3,1477,2016
15,97,23,2,3,1477,2016
38,12,23,2,3,1482,2015
11,94,23,2,3,1482,2015
18,375,23,2,3,1482,2015
11,746,23,2,3,1482,2015
27,95,23,2,3,1486,2016
27,12,23,2,3,1497,2015
23,97,23,2,3,1497,2015
12,12,23,2,3,1502,2016
69,12,23,2,3,1510,2016
17,241,23,2,3,1510,2016
64,12,23,2,3,1521,2016
10,375,23,2,3,1521,2016
24,12,23,2,3,1526,2015
10,97,23,2,3,1526,2015
15,371,23,2,3,1563,2016
44,12,23,2,3,1565,2015
12,375,23,2,3,1565,2015
34,12,23,2,3,1572,2016
50,241,23,2,3,1572,2016
51,94,23,2,3,1577,2014
30,12,23,2,3,1592,2015
24,316,23,2,3,1592,2015
11,371,23,2,3,1592,2015
29,12,23,2,3,1593,2015
19,316,23,2,3,1593,2015
27,241,23,2,3,1612,2016
20,12,23,2,3,1615,2015
6,318,23,2,3,1615,2015
9,371,23,2,3,1615,2015
48,12,23,2,3,1618,2015
10,94,23,2,3,1632,2016
23,12,23,2,3,1635,2014
9,97,23,2,3,1635,2014
12,12,23,2,3,1643,2014
11,241,23,2,3,1643,2014
34,12,23,2,3,1647,2014
55,241,23,2,3,1648,2014
18,318,23,2,3,1652,2016
37,12,23,2,3,1655,2014
9,97,23,2,3,1655,2014
26,12,23,2,3,1662,2014
14,318,23,2,3,1675,2015
17,12,23,2,3,1677,2016
23,12,23,2,3,1678,2014
24,97,23,2,3,1678,2014
28,12,23,2,3,1682,2015
15,97,23,2,3,1682,2015
29,241,23,2,3,1682,2015
10,316,23,2,3,1685,2016
8,375,23,2,3,1685,2016
54,12,23,2,3,1690,2015
22,95,23,2,3,1693,2015
18,12,23,2,3,1708,2015
59,12,23,2,3,1710,2016
9,12,23,2,3,1729,2015
9,375,23,2,3,1729,2015
11,371,23,2,3,1741,2015
54,12,23,2,3,1746,2015
9,375,23,2,3,1746,2015
8,97,23,2,3,1751,2014
17,316,23,2,3,1751,2014
5,318,23,2,3,1751,2014
57,241,23,2,3,1758,2015
13,531,23,2,3,1771,2014
20,12,23,2,3,1783,2014
12,261,23,2,3,1783,2014
19,12,23,2,3,1787,2016
10,316,23,2,3,1787,2016
40,241,23,2,3,1792,2014
17,12,23,2,3,1804,2015
82,241,23,2,3,1807,2014
14,316,23,2,3,1810,2016
10,531,23,2,3,1831,2014
12,12,23,2,3,1832,2014
27,129,23,2,3,1832,2014
5,316,23,2,3,1832,2014
19,12,23,2,3,1836,2014
13,97,23,2,3,1836,2014
46,12,23,2,3,1838,2015
9,316,23,2,3,1838,2015
49,12,23,2,3,1842,2014
25,316,23,2,3,1857,2016
28,12,23,2,3,1866,2016
43,12,23,2,3,1868,2016
18,241,23,2,3,1868,2016
44,12,23,2,3,1869,2016
10,316,23,2,3,1869,2016
10,371,23,2,3,1869,2016
15,371,23,2,3,1870,2015
7,12,23,2,3,1873,2015
20,71,23,2,3,1873,2015
26,12,23,2,3,1882,2016
10,71,23,2,3,1882,2016
16,371,23,2,3,1886,2014
36,95,23,2,3,1900,2015
16,316,23,2,3,1918,2016
16,746,23,2,3,1918,2016
9,318,23,2,3,1933,2014
8,701,23,2,3,1933,2014
16,371,23,2,3,1940,2014
34,12,23,2,3,1943,2016
64,12,23,2,3,1974,2014
4,97,23,2,3,1974,2014
46,241,23,2,3,1975,2015
38,12,23,2,3,2001,2014
25,97,23,2,3,2001,2014
18,371,23,2,3,2025,2014
11,371,23,2,3,2034,2014
21,375,23,2,3,2034,2014
13,12,23,2,3,2042,2012
48,12,23,2,3,2043,2012
105,95,23,2,3,2063,2012
18,12,23,2,3,2069,2012
18,97,23,2,3,2069,2012
8,371,23,2,3,2070,2012
81,12,23,2,3,2074,2012
18,12,23,2,3,2082,2012
27,316,23,2,3,2082,2012
27,12,23,2,3,2087,2012
35,97,23,2,3,2087,2012
35,12,23,2,3,2089,2012
19,12,23,2,3,2094,2012
15,318,23,2,3,2097,2012
14,12,23,2,3,2098,2012
21,12,23,2,3,2103,2012
6,318,23,2,3,2103,2012
29,12,23,2,3,2104,2012
32,12,23,2,3,2110,2012
23,12,23,2,3,2111,2012
30,241,23,2,3,2111,2012
16,316,23,2,3,2117,2012
11,12,23,2,3,2118,2012
16,94,23,2,3,2118,2012
13,319,23,2,3,2133,2012
19,371,23,2,3,2141,2012
24,316,23,2,3,2153,2012
17,318,23,2,3,2156,2012
29,12,23,2,3,2171,2012
17,97,23,2,3,2171,2012
11,318,23,2,3,2173,2012
40,12,23,2,3,2174,2012
30,12,23,2,3,2175,2012
33,97,23,2,3,2175,2012
16,318,23,2,3,2178,2012
11,531,23,2,3,2178,2012
37,12,23,2,3,2185,2012
25,71,23,2,3,2185,2012
63,12,23,2,3,2197,2012
6,318,23,2,3,2199,2012
14,531,23,2,3,2199,2012
6,375,23,2,3,2204,2012
24,12,23,2,3,2206,2012
10,97,23,2,3,2206,2012
24,12,23,2,3,2217,2012
11,97,23,2,3,2217,2012
22,316,23,2,3,2217,2012
9,375,23,2,3,2217,2012
11,318,23,2,3,2226,2012
6,701,23,2,3,2226,2012
18,12,23,2,3,2255,2012
25,97,23,2,3,2255,2012
22,318,23,2,3,2257,2012
50,12,23,2,3,2266,2012
56,95,23,2,3,2266,2012
11,97,23,2,3,2266,2012
46,12,23,2,3,2299,2012
13,316,23,2,3,2299,2012
33,95,23,2,3,2302,2012
9,95,23,2,3,2307,2012
6,12,23,2,3,2312,2012
27,12,23,2,3,2314,2012
8,97,23,2,3,2314,2012
40,12,23,2,3,2327,2012
16,318,23,2,3,2331,2012
53,241,23,2,3,2340,2012
19,12,23,2,3,2341,2012
20,241,23,2,3,2341,2012
59,12,23,2,3,2344,2012
15,97,23,2,3,2344,2012
4,375,23,2,3,2344,2012
12,316,23,2,3,2345,2012
10,371,23,2,3,2345,2012
17,531,23,2,3,2345,2012
26,12,23,2,3,2351,2012
11,94,23,2,3,2351,2012
5,97,23,2,3,2351,2012
15,746,23,2,3,2351,2012
44,12,23,2,3,2375,2012
27,97,23,2,3,2375,2012
35,241,23,2,3,2399,2012
54,95,23,2,3,2405,2012
17,316,23,2,3,2408,2012
13,531,23,2,3,2408,2012
28,12,23,2,3,2429,2012
16,94,23,2,3,2441,2012
11,318,23,2,3,2470,2012
6,318,23,2,3,2495,2012
9,97,23,2,3,2496,2012
26,261,23,2,3,2496,2012
29,94,23,2,3,2515,2012
10,12,23,2,3,2517,2012
58,95,23,2,3,2517,2012
20,12,23,2,3,2521,2012
26,318,23,2,3,2546,2012
28,95,23,2,3,2552,2012
8,12,23,2,3,2554,2012
6,97,23,2,3,2554,2012
12,371,23,2,3,2554,2012
40,12,23,2,3,2555,2012
35,12,23,2,3,2556,2012
61,12,23,2,3,2564,2012
17,316,23,2,3,2564,2012
14,12,23,2,3,2571,2012
9,261,23,2,3,2573,2012
12,316,23,2,3,2583,2012
59,12,23,2,3,2588,2012
22,97,23,2,3,2588,2012
14,97,23,2,3,2589,2012
15,12,23,2,3,2593,2012
21,241,23,2,3,2593,2012
13,531,23,2,3,2611,2012
48,12,23,2,3,2628,2012
29,12,23,2,3,2629,2012
15,95,23,2,3,2629,2012
10,261,23,2,3,2641,2012
6,318,23,2,3,2641,2012
7,371,23,2,3,2641,2012
28,12,23,2,3,2645,2012
17,316,23,2,3,2645,2012
31,12,23,2,3,2646,2012
24,241,23,2,3,2678,2012
24,12,23,2,3,2679,2012
15,318,23,2,3,2683,2012
10,12,23,2,3,2705,2012
43,12,23,2,3,2726,2013
12,94,23,2,3,2726,2013
9,531,23,2,3,2740,2013
41,12,23,2,3,2749,2013
12,97,23,2,3,2749,2013
32,12,23,2,3,2750,2013
17,241,23,2,3,2750,2013
34,12,23,2,3,2764,2013
10,241,23,2,3,2764,2013
35,12,23,2,3,2798,2013
40,95,23,2,3,2798,2013
12,95,23,2,3,2804,2013
37,12,23,2,3,2812,2013
17,241,23,2,3,2812,2013
9,12,23,2,3,2833,2013
7,97,23,2,3,2833,2013
21,371,23,2,3,2833,2013
12,531,23,2,3,2840,2013
28,241,23,2,3,2847,2013
12,316,23,2,3,2847,2013
11,318,23,2,3,2859,2013
11,531,23,2,3,2859,2013
39,12,23,2,3,2861,2013
6,71,23,2,3,2861,2013
16,12,23,2,3,2877,2013
15,316,23,2,3,2892,2013
19,375,23,2,3,2892,2013
66,12,23,2,3,2895,2013
24,97,23,2,3,2895,2013
30,318,23,2,3,2914,2013
16,12,23,2,3,2939,2013
9,261,23,2,3,2939,2013
14,316,23,2,3,2939,2013
18,97,23,2,3,2940,2013
80,91,23,2,3,2946,2013
32,12,23,2,3,2950,2013
13,371,23,2,3,2951,2013
60,241,23,2,3,2954,2013
21,12,23,2,3,2964,2013
15,12,23,2,3,2985,2013
13,241,23,2,3,2994,2013
4,375,23,2,3,2994,2013
14,12,23,2,3,3004,2013
28,241,23,2,3,3004,2013
7,318,23,2,3,3020,2013
9,12,23,2,3,3022,2013
14,97,23,2,3,3022,2013
21,97,23,2,3,3024,2013
6,97,23,2,3,3048,2013
6,371,23,2,3,3048,2013
48,12,23,2,3,3053,2013
33,97,23,2,3,3053,2013
35,12,23,2,3,3057,2013
40,375,23,2,3,3057,2013
14,316,23,2,3,3084,2013
11,531,23,2,3,3084,2013
36,12,23,2,3,3092,2013
24,241,23,2,3,3101,2013
35,95,23,2,3,3104,2013
40,12,23,2,3,3106,2013
34,97,23,2,3,3106,2013
8,746,23,2,3,3120,2013
7,12,23,2,3,3128,2013
9,94,23,2,3,3128,2013
8,375,23,2,3,3128,2013
8,12,23,2,3,3141,2013
9,94,23,2,3,3141,2013
11,95,23,2,3,3143,2013
51,241,23,2,3,3186,2013
13,318,23,2,3,3195,2013
12,531,23,2,3,3210,2013
54,241,23,2,3,3213,2013
33,543,23,2,3,3213,2013
28,746,23,2,3,3220,2013
58,12,23,2,3,3235,2013
12,12,23,2,3,3246,2013
20,97,23,2,3,3246,2013
12,371,23,2,3,3256,2013
11,97,23,2,3,3271,2013
9,375,23,2,3,3271,2013
11,12,23,2,3,3273,2013
8,318,23,2,3,3273,2013
23,12,23,2,3,3278,2013
10,94,23,2,3,3278,2013
32,12,23,2,3,3282,2013
12,375,23,2,3,3286,2013
13,12,23,2,3,3289,2013
49,12,23,2,3,3307,2013
54,97,23,2,3,3307,2013
31,241,23,2,3,3308,2013
37,12,23,2,3,3310,2013
42,12,23,2,3,3348,2013
27,241,23,2,3,3357,2013
25,12,23,2,3,3361,2013
34,12,23,2,3,3373,2013
19,97,23,2,3,3373,2013
9,97,23,2,3,3377,2013
15,316,23,2,3,3391,2013
12,741,23,2,3,3392,2013
26,95,23,2,3,3402,2013
38,12,23,2,3,3438,2013
34,12,23,2,3,3453,2013
8,12,23,2,3,3458,2013
23,241,23,2,3,3458,2013
20,371,23,2,3,3458,2013
15,95,23,2,3,3469,2013
64,241,23,2,3,3469,2013
36,12,23,2,3,3472,2013
36,97,23,2,3,3472,2013
27,12,23,2,3,3476,2013
90,12,23,2,3,3484,2013
12,241,23,2,3,3492,2013
17,12,23,2,3,3526,2013
7,318,23,2,3,3526,2013
78,12,23,2,3,3545,2013
23,97,23,2,3,3545,2013
54,12,23,2,3,3567,2013
28,241,23,2,3,3577,2013
21,371,23,2,3,3597,2013
57,12,23,2,3,3604,2013
12,97,23,2,3,3604,2013
18,12,23,2,3,3606,2013
72,12,23,2,3,3636,2013
11,318,23,2,3,3679,2013
12,531,23,2,3,3679,2013
5,531,23,2,3,3686,2013
49,241,23,2,3,3706,2013
60,12,23,2,3,3715,2013
12,97,23,2,3,3715,2013
7,375,23,2,3,3715,2013
35,12,23,2,3,5323,2015
6,97,23,2,3,5323,2015
14,531,23,3,19,9,2014
11,12,23,3,19,13,2015
26,261,23,3,19,13,2015
8,371,23,3,19,18,2016
29,241,23,3,19,34,2014
17,833,23,3,19,52,2015
35,241,23,3,19,63,2015
28,316,23,3,19,69,2016
18,371,23,3,19,91,2016
15,97,23,3,19,161,2016
14,371,23,3,19,181,2015
8,12,23,3,19,193,2015
24,261,23,3,19,196,2015
32,12,23,3,19,207,2015
14,316,23,3,19,207,2015
18,531,23,3,19,225,2014
7,241,23,3,19,243,2016
16,261,23,3,19,243,2016
9,371,23,3,19,243,2016
10,375,23,3,19,298,2015
24,241,23,3,19,323,2014
16,97,23,3,19,330,2016
26,12,23,3,19,351,2016
30,261,23,3,19,369,2015
44,12,23,3,19,371,2014
7,97,23,3,19,371,2014
21,12,23,3,19,385,2016
15,261,23,3,19,385,2016
13,316,23,3,19,385,2016
16,12,23,3,19,405,2014
28,12,23,3,19,415,2016
12,316,23,3,19,416,2015
11,12,23,3,19,440,2016
14,375,23,3,19,440,2016
24,12,23,3,19,451,2016
26,97,23,3,19,451,2016
41,12,23,3,19,464,2014
8,316,23,3,19,493,2016
13,97,23,3,19,501,2014
36,241,23,3,19,501,2014
23,261,23,3,19,501,2014
22,12,23,3,19,538,2015
12,129,23,3,19,538,2015
16,12,23,3,19,552,2014
6,316,23,3,19,552,2014
15,531,23,3,19,565,2014
25,95,23,3,19,571,2016
11,241,23,3,19,577,2015
31,261,23,3,19,577,2015
29,12,23,3,19,605,2014
23,97,23,3,19,605,2014
11,261,23,3,19,605,2014
16,531,23,3,19,615,2016
20,12,23,3,19,622,2015
16,241,23,3,19,622,2015
19,531,23,3,19,623,2016
16,12,23,3,19,627,2014
19,12,23,3,19,633,2014
12,316,23,3,19,633,2014
35,95,23,3,19,659,2014
8,12,23,3,19,686,2015
21,97,23,3,19,686,2015
31,261,23,3,19,686,2015
16,531,23,3,19,706,2014
8,318,23,3,19,724,2016
6,541,23,3,19,724,2016
14,316,23,3,19,736,2014
24,531,23,3,19,745,2015
6,12,23,3,19,759,2016
20,241,23,3,19,759,2016
7,125,23,3,19,781,2014
12,129,23,3,19,781,2014
16,375,23,3,19,781,2014
17,129,23,3,19,795,2015
12,97,23,3,19,805,2014
37,241,23,3,19,805,2014
12,261,23,3,19,805,2014
82,241,23,3,19,815,2014
10,316,23,3,19,815,2014
11,316,23,3,19,868,2014
15,375,23,3,19,868,2014
35,12,23,3,19,905,2014
9,97,23,3,19,905,2014
17,531,23,3,19,975,2016
28,531,23,3,19,982,2015
37,12,23,3,19,1005,2015
20,241,23,3,19,1005,2015
5,316,23,3,19,1009,2016
5,375,23,3,19,1009,2016
17,12,23,3,19,1019,2015
5,97,23,3,19,1019,2015
15,12,23,3,19,1024,2015
7,316,23,3,19,1024,2015
29,316,23,3,19,1044,2015
21,241,23,3,19,1048,2016
13,12,23,3,19,1068,2016
20,241,23,3,19,1068,2016
15,261,23,3,19,1068,2016
17,261,23,3,19,1069,2014
9,541,23,3,19,1078,2015
24,12,23,3,19,1081,2014
38,531,23,3,19,1089,2014
17,12,23,3,19,1108,2015
49,12,23,3,19,1130,2015
20,12,23,3,19,1145,2016
36,97,23,3,19,1145,2016
16,12,23,3,19,1158,2000
19,316,23,3,19,1158,2000
9,746,23,3,19,1158,2000
9,241,23,3,19,1187,2016
25,261,23,3,19,1187,2016
14,371,23,3,19,1187,2016
21,261,23,3,19,1200,2015
6,316,23,3,19,1200,2015
17,261,23,3,19,1217,2016
12,316,23,3,19,1219,2014
6,379,23,3,19,1219,2014
16,316,23,3,19,1221,2015
14,261,23,3,19,1222,2015
8,531,23,3,19,1222,2015
8,12,23,3,19,1231,2015
17,261,23,3,19,1231,2015
18,746,23,3,19,1236,2014
16,12,23,3,19,1267,2016
10,97,23,3,19,1267,2016
22,261,23,3,19,1330,2016
10,316,23,3,19,1330,2016
48,71,23,3,19,1331,2015
14,12,23,3,19,1350,2016
15,531,23,3,19,1372,2014
17,261,23,3,19,1381,2014
11,97,23,3,19,1387,2016
10,97,23,3,19,1388,2015
8,316,23,3,19,1388,2015
12,261,23,3,19,1394,2014
4,316,23,3,19,1394,2014
7,371,23,3,19,1394,2014
17,12,23,3,19,1408,2014
21,129,23,3,19,1408,2014
9,375,23,3,19,1408,2014
10,261,23,3,19,1445,2016
20,129,23,3,19,1455,2014
9,261,23,3,19,1481,2015
9,94,23,3,19,1535,2015
40,12,23,3,19,1551,2016
16,97,23,3,19,1551,2016
22,531,23,3,19,1560,2016
16,746,23,3,19,1575,2014
6,316,23,3,19,1586,2016
30,531,23,3,19,1586,2016
5,12,23,3,19,1590,2015
18,241,23,3,19,1590,2015
12,261,23,3,19,1590,2015
6,316,23,3,19,1590,2015
4,129,23,3,19,1599,2015
7,261,23,3,19,1599,2015
42,241,23,3,19,1620,2015
17,12,23,3,19,1637,2016
32,261,23,3,19,1638,2014
14,371,23,3,19,1638,2014
60,12,23,3,19,1639,2016
9,129,23,3,19,1639,2016
25,97,23,3,19,1641,2014
8,129,23,3,19,1641,2014
17,12,23,3,19,1649,2015
7,129,23,3,19,1649,2015
16,316,23,3,19,1649,2015
14,316,23,3,19,1669,2016
8,318,23,3,19,1683,2016
26,12,23,3,19,1689,2015
24,97,23,3,19,1689,2015
25,261,23,3,19,1701,2016
12,261,23,3,19,1704,2014
11,371,23,3,19,1704,2014
12,375,23,3,19,1704,2014
20,12,23,3,19,1731,2015
8,316,23,3,19,1731,2015
16,543,23,3,19,1731,2015
21,261,23,3,19,1740,2014
19,541,23,3,19,1743,2015
10,12,23,3,19,1791,2016
16,261,23,3,19,1791,2016
18,316,23,3,19,1791,2016
22,261,23,3,19,1798,2015
16,12,23,3,19,1806,2015
40,12,23,3,19,1813,2016
30,97,23,3,19,1813,2016
13,12,23,3,19,1821,2015
53,241,23,3,19,1821,2015
10,12,23,3,19,1885,2015
24,241,23,3,19,1885,2015
20,261,23,3,19,1885,2015
9,315,23,3,19,1935,2014
35,12,23,3,19,1936,2015
33,746,23,3,19,1936,2015
16,316,23,3,19,1969,2015
5,97,23,3,19,1992,2015
8,371,23,3,19,1993,2015
8,531,23,3,19,1993,2015
17,12,23,3,19,2009,2016
11,241,23,3,19,2009,2016
24,12,23,3,19,2027,2015
16,97,23,3,19,2027,2015
45,12,23,3,19,2056,2012
34,261,23,3,19,2115,2012
11,95,23,3,19,2119,2012
20,12,23,3,19,2136,2012
26,12,23,3,19,2154,2012
22,241,23,3,19,2154,2012
31,12,23,3,19,2158,2012
8,97,23,3,19,2158,2012
41,12,23,3,19,2167,2012
8,261,23,3,19,2193,2012
8,316,23,3,19,2196,2012
17,12,23,3,19,2211,2012
19,12,23,3,19,2222,2012
9,241,23,3,19,2222,2012
9,371,23,3,19,2222,2012
30,12,23,3,19,2224,2012
4,375,23,3,19,2224,2012
9,97,23,3,19,2230,2012
20,316,23,3,19,2230,2012
17,12,23,3,19,2251,2012
8,316,23,3,19,2251,2012
16,746,23,3,19,2251,2012
16,316,23,3,19,2262,2012
21,12,23,3,19,2329,2012
29,12,23,3,19,2356,2012
5,746,23,3,19,2356,2012
37,12,23,3,19,2367,2012
22,129,23,3,19,2371,2012
102,241,23,3,19,2382,2012
7,371,23,3,19,2383,2012
14,97,23,3,19,2407,2012
26,129,23,3,19,2407,2012
30,12,23,3,19,2433,2012
18,241,23,3,19,2446,2012
14,316,23,3,19,2446,2012
13,543,23,3,19,2446,2012
13,241,23,3,19,2451,2012
25,531,23,3,19,2458,2012
31,531,23,3,19,2539,2012
20,261,23,3,19,2542,2012
17,531,23,3,19,2542,2012
11,541,23,3,19,2549,2012
18,261,23,3,19,2562,2012
16,12,23,3,19,2581,2012
10,261,23,3,19,2581,2012
10,316,23,3,19,2581,2012
23,129,23,3,19,2582,2012
10,261,23,3,19,2582,2012
6,97,23,3,19,2598,2012
5,315,23,3,19,2598,2012
32,129,23,3,19,2614,2012
60,241,23,3,19,2617,2012
7,97,23,3,19,2639,2012
19,125,23,3,19,2649,2012
19,261,23,3,19,2671,2012
8,316,23,3,19,2671,2012
12,12,23,3,19,2692,2012
6,261,23,3,19,2703,2012
29,316,23,3,19,2703,2012
12,375,23,3,19,2703,2012
33,316,23,3,19,2715,2013
10,371,23,3,19,2715,2013
35,531,23,3,19,2791,2013
27,531,23,3,19,2795,2013
35,241,23,3,19,2845,2013
8,12,23,3,19,2852,2013
22,97,23,3,19,2866,2013
10,316,23,3,19,2866,2013
5,746,23,3,19,2876,2013
